Step-eval,Value-eval
271724970,65.4552383423
271739970,298.5410766602
271769970,349.805267334
271799970,355.3639831543
271814970,175.4096984863
271829970,403.7723999023
271844970,29.8403511047
271859970,198.8223571777
271874970,178.4180145264
271889970,495.6389160156
271904970,51.0491294861
271919970,356.0182189941
271949970,231.1123962402
271964970,296.3836669922
271979970,311.6305847168
272009970,471.4276733398
272024970,160.2077178955
272039970,382.675201416
272069970,443.3486022949
272084970,53.9949264526
272099970,352.6351623535
272114970,155.883895874
272129970,318.5548706055
272144970,280.4517822266
272159970,414.2184143066
272174970,21.1090679169
272189970,309.924407959
272204970,67.9208450317
272219970,191.947479248
272234970,472.9944458008
272249970,458.4812927246
272279970,326.0903015137
272309970,355.8349609375
272324970,90.4341125488
272339970,233.9609680176
272354970,191.8952026367
272369970,428.4582519531
272384970,143.4092712402
272399970,332.0492553711
272414970,278.8409729004
272429970,496.1716308594
272444970,125.8976669312
272459970,327.8116149902
272474970,78.4203338623
272489970,446.8341674805
272519970,378.1050720215
272549970,313.3090209961
272579970,431.0333862305
272594970,432.6682128906
272609970,345.7220153809
272639970,410.4293212891
272669970,210.0703887939
272684970,255.1498260498
272699970,448.8648071289
272729970,303.457244873
272759970,258.6592407227
272789970,288.3587341309
272804970,143.7104644775
272819970,444.32421875
272834970,44.2623443604
272849970,480.5563964844
272879970,401.7752075195
272894970,165.7049865723
272909970,437.5517578125
272924970,83.1278762817
272939970,380.7338256836
272954970,306.0850219727
272969970,356.3278808594
272999970,402.6753845215
273014970,286.7684631348
273029970,366.9321899414
273044970,237.4030151367
273059970,291.0429382324
273074970,39.5842971802
273089970,286.1955566406
273104970,193.4353637695
273119970,381.7271118164
273134970,53.8325500488
273149970,263.0684814453
273164970,320.9944152832
273179970,331.3734741211
273194970,122.5353240967
273209970,423.6066589355
273224970,20.2394199371
273239970,435.2597045898
273254970,22.9419956207
273269970,310.4484863281
273284970,27.4352817535
273299970,423.162902832
273314970,320.0704650879
273329970,418.182800293
273344970,6.1816749573
273359970,485.9385375977
273389970,206.1246795654
273419970,284.4481811523
273449970,364.293762207
273479970,255.7472076416
273494970,325.8125305176
273509970,466.9374389648
273539970,426.2092590332
273569970,279.5273742676
273599970,290.3475646973
273614970,242.3684539795
273629970,362.2302246094
273659970,349.403137207
273674970,544.997253418
273689970,411.0435180664
273704970,391.7754821777
273719970,372.2310180664
273734970,91.6759033203
273749970,245.8198852539
273779970,289.0758361816
273794970,21.8751544952
273809970,416.6083068848
273839970,409.6079101563
273854970,155.2835083008
273869970,388.2651062012
273884970,44.26512146
273899970,208.8271789551
273929970,456.0618286133
273959970,291.1818237305
273974970,352.8886413574
273989970,288.2445068359
274004970,233.9539794922
274019970,266.2426147461
274034970,516.1790771484
274049970,236.1045227051
274064970,23.5021514893
274079970,349.1859436035
274094970,42.761516571
274109970,353.394317627
274124970,352.3894958496
274139970,288.5096740723
274169970,365.4544372559
274184970,9.4232597351
274199970,314.8226318359
274214970,278.5737304688
274229970,560.2426757813
274244970,23.9753570557
274259970,477.4917602539
274289970,269.4194641113
274304970,438.4528198242
274319970,513.665222168
274334970,234.7549743652
274349970,485.4017944336
274364970,141.4047393799
274379970,581.2728881836
274394970,93.8426895142
274409970,285.774597168
274424970,109.7716827393
274439970,515.7580566406
274454970,152.7867126465
274469970,661.7419433594
274484970,171.4782562256
274499970,271.7075500488
274514970,43.1345825195
274529970,291.4615478516
274544970,38.3127670288
274559970,382.349609375
274589970,411.1478881836
274619970,445.4958190918
274634970,23.9298534393
274649970,180.0872802734
274664970,71.2583847046
274679970,314.7060241699
274694970,170.2411651611
274709970,519.5486450195
274724970,221.8645477295
274739970,425.2412719727
274754970,87.5735702515
274769970,256.4632263184
274784970,284.5784912109
274799970,312.401550293
274829970,336.974822998
274859970,372.5159912109
274874970,456.1123657227
274889970,366.5656433105
274904970,145.9077606201
274919970,204.7186431885
274934970,229.2191009521
274949970,327.3488464355
274964970,291.0940246582
274979970,256.3727722168
275009970,215.0541992188
275024970,98.5478668213
275039970,237.1025695801
275054970,41.6202812195
275069970,316.4994812012
275084970,227.8012542725
275099970,416.3966369629
275114970,262.9592895508
275129970,438.4763183594
275144970,13.8119440079
275159970,235.6642150879
275189970,388.6530456543
275219970,323.9404602051
275234970,138.1063995361
275249970,409.4841003418
275279970,447.1982116699
275294970,301.5421447754
275309970,353.4917907715
275324970,13.4650878906
275339970,264.7147521973
275354970,162.2338562012
275369970,358.7942504883
275399970,273.4766540527
275414970,135.4593811035
275429970,406.9034423828
275444970,61.2868995667
275459970,363.8428039551
275489970,331.2877807617
275504970,234.7238922119
275519970,496.7233886719
275534970,27.0957984924
275549970,271.649017334
275579970,269.4834899902
275594970,229.4049682617
275609970,402.6939697266
275639970,358.6582641602
275654970,81.4141159058
275669970,413.0157775879
275684970,245.5236053467
275699970,330.7409362793
275714970,113.9090957642
275729970,220.9697570801
275744970,87.3006668091
275759970,330.584564209
275789970,402.8187866211
275819970,395.556060791
275849970,316.0421447754
275879970,383.4895324707
275909970,292.6064147949
275924970,10.5600976944
275939970,316.4189758301
275954970,132.5092468262
275969970,278.503692627
275999970,336.0104370117
276014970,370.8486633301
276029970,351.366027832
276044970,17.2995414734
276059970,391.6190490723
276074970,94.7242965698
276089970,300.3264465332
276104970,277.3137207031
276119970,468.8800048828
276134970,77.7071456909
276149970,363.8337402344
276179970,348.2031555176
276209970,378.8537902832
276239970,302.9064025879
276254970,14.3447608948
276269970,421.0341796875
276284970,144.4447021484
276299970,347.9131774902
276314970,227.3455810547
276329970,362.831817627
276344970,344.8078613281
276359970,294.8733520508
276374970,188.6098022461
276389970,423.1523742676
276404970,49.318649292
276419970,324.783996582
276434970,359.9741210938
276449970,322.900390625
276479970,303.3565063477
276494970,217.2408294678
276509970,391.7936096191
276539970,420.1951599121
276569970,448.4282226563
276584970,181.7894592285
276599970,395.225769043
276614970,249.1876678467
276629970,342.096862793
276644970,147.8051452637
276659970,337.7748413086
276689970,270.5641479492
276704970,31.8380775452
276719970,262.5639038086
276749970,355.876373291
276779970,258.68359375
276794970,192.3730926514
276809970,296.0329589844
276839970,435.7857666016
276854970,113.161529541
276869970,309.052520752
276899970,441.0959777832
276929970,400.4457397461
276944970,35.0063056946
276959970,307.0308532715
276974970,230.0600280762
276989970,292.0480651855
277019970,252.777053833
277034970,278.5617675781
277049970,382.8314819336
277079970,350.4575500488
277094970,176.2606048584
277109970,419.419921875
277124970,182.0386810303
277139970,337.0478820801
277154970,281.1194152832
277169970,347.3527526855
277199970,453.8843078613
277229970,309.8246765137
277244970,61.7199897766
277259970,299.5334777832
277274970,74.0372161865
277289970,202.9821777344
277304970,43.7017440796
277319970,429.0856628418
277334970,15.4452476501
277349970,238.0034637451
277379970,304.481048584
277394970,151.7828216553
277409970,386.9765014648
277439970,343.7310791016
277469970,288.7543945313
277499970,356.3921203613
277514970,296.3602905273
277529970,724.5378417969
277544970,260.0818786621
277559970,261.0475463867
277589970,398.7743835449
277604970,144.5530090332
277619970,417.9263305664
277634970,203.288269043
277649970,309.486541748
277679970,192.3298187256
277709970,256.3372192383
277739970,408.7930297852
277754970,182.2801055908
277769970,313.8221435547
277784970,396.3047180176
277799970,379.5317993164
277829970,432.7212524414
277844970,275.3375244141
277859970,336.5414428711
277874970,5.2670111656
277889970,474.645111084
277904970,149.8399810791
277919970,308.8187866211
277949970,273.7901611328
277964970,144.9026641846
277979970,267.7566833496
277994970,118.375213623
278009970,330.8642272949
278039970,434.0455932617
278054970,63.9860153198
278069970,407.3308105469
278099970,251.9085388184
278129970,321.6719970703
278144970,190.7075500488
278159970,322.4599914551
278174970,109.3106842041
278189970,234.0447692871
278204970,10.4910516739
278219970,243.5661468506
278234970,55.633190155
278249970,330.4813842773
278264970,21.5959739685
278279970,205.9668426514
278309970,331.6069030762
278324970,304.1632080078
278339970,177.5089263916
278354970,106.9415512085
278369970,270.5908813477
278399970,452.6207580566
278414970,375.3398742676
278429970,304.0883483887
278444970,136.6586608887
278459970,304.1825256348
278474970,105.4137573242
278489970,355.9274902344
278504970,118.5652389526
278519970,295.5683288574
278549970,264.6520690918
278564970,229.6410980225
278579970,216.449508667
278594970,63.2935752869
278609970,396.8536376953
278639970,380.4404907227
278669970,336.5079956055
278684970,135.1235961914
278699970,224.230178833
278729970,280.5774841309
278759970,339.0559692383
278774970,346.0733947754
278789970,512.5370483398
278819970,273.5021057129
278849970,303.4046936035
278879970,415.6617736816
278894970,-16.9998703003
278909970,277.8977661133
278939970,319.2613830566
278969970,482.0562744141
278984970,99.505065918
278999970,258.8578186035
279029970,358.8604125977
279044970,270.6498718262
279059970,430.0361633301
279074970,206.8478546143
279089970,415.5235595703
279104970,424.7573852539
279119970,326.6168518066
279134970,236.9224090576
279149970,333.8547363281
279164970,380.8244628906
279179970,247.3750762939
279194970,71.8643951416
279209970,270.4794616699
279239970,257.9090270996
279269970,344.4280090332
279284970,364.573638916
279299970,288.1722412109
279329970,381.3617858887
279359970,436.5345458984
279374970,141.9276580811
279389970,430.6063232422
279419970,322.5322570801
279449970,250.6840667725
279464970,63.4953956604
279479970,442.1582336426
279494970,319.2200317383
279509970,299.7733154297
279539970,315.2386169434
279554970,423.5718688965
279569970,304.9829406738
279584970,242.8260803223
279599970,416.7550354004
279614970,8.8738994598
279629970,465.4430236816
279644970,87.1121520996
279659970,362.3892211914
279674970,47.3837432861
279689970,413.8194274902
279704970,273.2971191406
279719970,339.9580993652
279734970,187.6702270508
279749970,226.2708282471
279779970,347.6322937012
279794970,187.0490722656
279809970,340.0422363281
279824970,312.5200195313
279839970,311.6217651367
279854970,30.2007293701
279869970,331.3771362305
279884970,130.7065887451
279899970,312.0699768066
279929970,257.5621948242
279959970,265.245300293
279989970,247.8596038818
280004970,139.4634094238
280019970,329.8430786133
280049970,360.3946533203
280064970,207.0026550293
280079970,404.9466247559
280109970,347.5679626465
280124970,245.2738647461
280139970,411.9228515625
280154970,40.865436554
280169970,186.0370941162
280184970,0.9483411312
280199970,345.9508972168
280229970,344.2967834473
280259970,356.9486083984
280289970,295.2494506836
280319970,406.3832092285
280349970,287.2021179199
280379970,453.5400390625
280394970,75.6820449829
280409970,345.6741333008
280424970,225.126663208
280439970,456.4393310547
280454970,98.23878479
280469970,377.7872314453
280499970,216.1242675781
280529970,347.6075744629
280544970,376.0582885742
280559970,300.3782043457
280574970,82.093132019
280589970,301.4764404297
280604970,45.3277015686
280619970,315.5360107422
280649970,340.9028625488
280664970,146.8008270264
280679970,252.1459960938
280694970,240.655090332
280709970,496.1662902832
280739970,241.5834960938
280754970,59.0467224121
280769970,368.5316467285
280784970,434.3446960449
280799970,404.9071044922
280829970,330.9455871582
280844970,169.611541748
280859970,484.9707946777
280889970,351.1281433105
280904970,419.0026855469
280919970,283.9800415039
280934970,111.4553451538
280949970,290.4920654297
280964970,69.6175765991
280979970,412.8706970215
281009970,252.5678863525
281024970,428.810760498
281039970,333.8365783691
281054970,117.5194320679
281069970,341.1433410645
281099970,331.8987121582
281129970,243.3359375
281144970,23.5093994141
281159970,316.8880004883
281174970,183.9213409424
281189970,320.5888671875
281219970,340.630279541
281249970,417.7600708008
281264970,324.7340393066
281279970,263.8695678711
281294970,54.1873474121
281309970,452.5162658691
281339970,280.174407959
281354970,229.4694213867
281369970,292.996307373
281399970,204.7136688232
281429970,336.062713623
281444970,1.7192146778
281459970,324.0203857422
281489970,397.9837036133
281519970,284.2785339355
281549970,246.7690429688
281564970,191.231842041
281579970,226.8284606934
281594970,126.5940704346
281609970,522.8674926758
281624970,17.1582889557
281639970,331.0114135742
281654970,60.725982666
281669970,331.3019714355
281684970,80.318939209
281699970,361.9799804688
281714970,160.2192230225
281729970,317.7362976074
281744970,206.9422454834
281759970,275.4525756836
281789970,266.7102050781
281819970,377.4176635742
281834970,144.5023498535
281849970,342.4357299805
281864970,309.2507629395
281879970,345.1642150879
281894970,197.1656799316
281909970,437.5301513672
281939970,272.5533447266
281954970,58.6082077026
281969970,365.194732666
281999970,284.8547058105
282014970,133.4679107666
282029970,268.5489501953
282059970,364.5791015625
282089970,300.567565918
282119970,410.634552002
282149970,428.297088623
282179970,316.351348877
282209970,294.5650024414
282239970,316.6145935059
282254970,198.5841369629
282269970,390.6294250488
282299970,374.1681213379
282329970,350.6036376953
282359970,350.5639953613
282374970,60.1386260986
282389970,400.5164794922
282404970,230.9865570068
282419970,358.9664306641
282449970,377.0245361328
282464970,188.5561065674
282479970,264.6852722168
282494970,324.5508422852
282509970,242.7240905762
282539970,388.755859375
282554970,129.6055145264
282569970,427.7539978027
282584970,153.9935455322
282599970,263.7890319824
282629970,266.3729248047
282644970,216.1109313965
282659970,416.6867980957
282689970,227.0106506348
282719970,286.4150390625
282734970,186.2646636963
282749970,224.1396484375
282779970,481.8754577637
282794970,394.8971862793
282809970,302.0863342285
282824970,34.5181770325
282839970,330.984954834
282854970,30.5814208984
282869970,348.0237121582
282884970,19.8699417114
282899970,469.0720214844
282914970,291.8868713379
282929970,260.8471069336
282959970,319.082824707
282989970,374.6308898926
283019970,268.3362121582
283034970,182.3262176514
283049970,296.5574951172
283064970,34.1509628296
283079970,307.2135314941
283094970,82.3190841675
283109970,242.1974334717
283139970,356.3662719727
283154970,85.5904769897
283169970,370.1676635742
283184970,21.3625679016
283199970,475.6869506836
283229970,379.548614502
283244970,240.4544219971
283259970,432.5802001953
283289970,318.6432495117
283304970,11.1776571274
283319970,415.0908203125
283334970,48.3830566406
283349970,431.0841674805
283379970,305.9006958008
283394970,50.5236282349
283409970,219.5428009033
283424970,114.3452072144
283439970,288.5274353027
283454970,87.7118988037
283469970,443.5021972656
283499970,342.0204467773
283529970,336.1826171875
283544970,181.5689544678
283559970,298.7373046875
283589970,382.7888793945
283604970,100.8526077271
283619970,289.831237793
283649970,275.061920166
283664970,426.9137878418
283679970,257.0008544922
283694970,-5.6528553963
283709970,433.7769470215
283724970,400.6843566895
283739970,385.8774108887
283754970,-10.2384576797
283769970,303.4526672363
283784970,520.446472168
283799970,388.7155151367
283814970,2.3112866879
283829970,349.4593200684
283844970,270.5124511719
283859970,356.4624023438
283889970,334.2294311523
283919970,303.4073181152
283949970,339.1420898438
283979970,283.9990844727
284009970,370.9570007324
284039970,356.3823242188
284054970,82.1430358887
284069970,295.8082885742
284099970,287.541229248
284114970,90.4734573364
284129970,403.731262207
284159970,394.5293273926
284174970,29.1838130951
284189970,289.4291381836
284219970,434.685760498
284234970,247.7356719971
284249970,271.2558288574
284279970,373.3012695313
284309970,369.8029174805
284339970,335.1385498047
284354970,56.2809028625
284369970,324.3125915527
284384970,235.6521606445
284399970,455.4951782227
284429970,313.9158325195
284444970,28.6908626556
284459970,426.5620117188
284489970,338.7680358887
284504970,258.5296936035
284519970,220.5956115723
284549970,249.9633636475
284579970,399.6838684082
284609970,255.756729126
284624970,342.0202941895
284639970,398.3051452637
284654970,162.1743774414
284669970,335.2910766602
284684970,27.7360515594
284699970,445.1005859375
284729970,435.9364929199
284759970,375.9829406738
284789970,332.7394104004
284804970,185.0595703125
284819970,422.3532714844
284834970,182.5148925781
284849970,333.6758422852
284864970,278.9948730469
284879970,444.4802856445
284894970,107.0372848511
284909970,243.0102081299
284924970,509.2612304688
284939970,412.9048461914
284954970,145.4331817627
284969970,382.6665039063
284984970,424.3724060059
284999970,396.8563537598
285014970,382.4663391113
285029970,366.1546630859
285044970,165.5773773193
285059970,309.5986022949
285089970,479.1849060059
285119970,345.7518615723
285149970,439.1234130859
285179970,365.2275390625
285194970,35.1362533569
285209970,541.514831543
285224970,239.7731170654
285239970,320.2063598633
285269970,337.4210205078
285299970,483.548248291
285329970,457.1815185547
285344970,159.9972381592
285359970,329.6264953613
285389970,354.8552856445
285404970,213.2759857178
285419970,459.5525817871
285434970,340.3638916016
285449970,302.1533813477
285464970,353.1322021484
285479970,161.135345459
285494970,108.9744720459
285509970,244.6567840576
285539970,342.7289123535
285569970,346.3993225098
285584970,55.9332351685
285599970,431.6761779785
285614970,26.8147583008
285629970,316.9656982422
285659970,231.841583252
285674970,280.4814147949
285689970,217.4790802002
285719970,209.5822753906
285734970,155.9033050537
285749970,438.6322937012
285764970,229.2890167236
285779970,277.5020446777
285794970,151.2151031494
285809970,473.2429504395
285824970,50.6430702209
285839970,276.5814208984
285854970,33.4488182068
285869970,514.1823730469
285884970,165.6968688965
285899970,320.5526733398
285914970,54.9494438171
285929970,357.5652160645
285944970,175.5036010742
285959970,233.7561950684
285989970,361.7986450195
286004970,73.6641159058
286019970,422.3153991699
286034970,146.9645080566
286049970,264.6205749512
286064970,159.8774719238
286079970,488.2254333496
286094970,40.9485206604
286109970,247.7749633789
286124970,256.8998413086
286139970,307.611114502
286154970,244.5621337891
286169970,369.3008422852
286184970,345.9511413574
286199970,354.4815063477
286229970,312.9244384766
286244970,57.9388809204
286259970,374.7204589844
286289970,271.8802185059
286304970,274.7801818848
286319970,423.8569946289
286349970,278.985748291
286379970,574.8518066406
286394970,160.8798522949
286409970,432.8366394043
286439970,342.3833007813
286454970,148.2152252197
286469970,356.1700439453
286484970,341.3383178711
286499970,430.0559082031
286514970,90.3160095215
286529970,327.4402160645
286559970,336.093536377
286574970,246.2691650391
286589970,474.243927002
286604970,55.5522613525
286619970,387.4087524414
286634970,374.4226379395
286649970,305.9598693848
286664970,450.0301208496
286679970,301.708984375
286694970,568.8034057617
286709970,280.8762817383
286724970,230.6867523193
286739970,330.4576721191
286754970,26.2288265228
286769970,341.7063293457
286784970,134.5084533691
286799970,364.201385498
286814970,270.2850646973
286829970,456.8419494629
286844970,220.673828125
286859970,389.1655273438
286874970,99.9068145752
286889970,320.4231872559
286904970,122.722694397
286919970,312.9748535156
286934970,423.3050842285
286949970,453.2157287598
286964970,401.6853027344
286979970,303.306060791
286994970,372.0653381348
287009970,352.1555480957
287024970,419.5576782227
287039970,346.9731140137
287054970,62.6772651672
287069970,467.0065917969
287084970,164.8080444336
287099970,236.1672668457
287114970,315.507019043
287129970,221.9283599854
287144970,96.5480804443
287159970,384.515838623
287174970,141.0342254639
287189970,228.7400054932
287204970,228.9864044189
287219970,223.7476348877
287234970,201.31590271
287249970,400.8450317383
287264970,134.5360870361
287279970,253.7624206543
287294970,27.8390274048
287309970,288.9805603027
287324970,312.5380859375
287339970,274.7571411133
287354970,53.0807762146
287369970,425.9579467773
287384970,163.049407959
287399970,245.3672943115
287414970,152.583984375
287429970,355.2454223633
287444970,227.6095733643
287459970,252.2690734863
287474970,413.2951660156
287489970,261.3264770508
287504970,144.3928833008
287519970,331.3326416016
287534970,123.55834198
287549970,276.9235534668
287564970,438.2790527344
287579970,352.7495422363
287609970,311.5567626953
287624970,296.1469116211
287639970,232.5640563965
287654970,118.0281982422
287669970,379.3320007324
287684970,113.2912902832
287699970,270.8193054199
287714970,181.0577697754
287729970,278.2746887207
287744970,29.393081665
287759970,294.8115539551
287789970,308.8514099121
287804970,82.2208633423
287819970,285.3921203613
287834970,37.4962387085
287849970,185.7771911621
287864970,119.7404632568
287879970,236.0630187988
287894970,231.0990600586
287909970,360.8448181152
287924970,453.5529785156
287939970,201.1753997803
287954970,174.1069641113
287969970,304.5290222168
287984970,231.08543396
287999970,375.4220275879
288014970,291.5918273926
288029970,381.4053344727
288044970,216.3752441406
288059970,445.3276367188
288074970,23.3476314545
288089970,388.381652832
288104970,459.0681152344
288119970,379.3375549316
288134970,196.3065795898
288149970,302.5296630859
288179970,284.4359436035
288194970,34.1522064209
288209970,287.8576049805
288224970,179.3583068848
288239970,344.2518920898
288269970,250.7629547119
288284970,71.7797393799
288299970,210.9393615723
288329970,454.6079406738
288344970,325.7958679199
288359970,207.4593811035
288389970,411.4840087891
288404970,35.7889595032
288419970,411.8275756836
288434970,-2.0646440983
288449970,206.677230835
288479970,203.8977050781
288494970,276.6235961914
288509970,365.6382751465
288524970,139.4777832031
288539970,435.1618347168
288554970,60.7656555176
288569970,457.093170166
288584970,275.9131469727
288599970,370.9403076172
288614970,203.7865447998
288629970,472.1974182129
288644970,458.842590332
288659970,452.1026611328
288674970,146.8800048828
288689970,216.968170166
288704970,562.1870117188
288719970,295.9432678223
288734970,29.4590110779
288749970,409.7336120605
288779970,400.546661377
288809970,373.2989501953
288824970,-1.5467339754
288839970,301.8018188477
288854970,198.6491394043
288869970,408.2584228516
288884970,324.5253601074
288899970,263.0477600098
288914970,187.1122741699
288929970,433.6578063965
288944970,609.5041503906
288959970,358.6969604492
288974970,273.7832336426
288989970,383.3063659668
289004970,54.1340522766
289019970,472.4034423828
289034970,119.8370285034
289049970,243.4193572998
289064970,39.1377601624
289079970,288.6279296875
289109970,351.0177307129
289124970,33.6936645508
289139970,428.5892944336
289169970,442.4783630371
289184970,277.1366882324
289199970,392.1527709961
289214970,471.8105163574
289229970,375.2499389648
289259970,425.6468200684
289274970,65.8616104126
289289970,350.1501159668
289304970,236.8496246338
289319970,406.055480957
289334970,476.451171875
289349970,338.0325012207
289379970,333.9389953613
289394970,389.3283996582
289409970,338.4981384277
289424970,309.8240661621
289439970,365.6285705566
289469970,314.5414123535
289484970,529.5391235352
289499970,351.5641174316
289514970,415.2337646484
289529970,311.9587402344
289544970,230.1720428467
289559970,367.9257507324
289574970,166.275970459
289589970,459.0389404297
289619970,354.0813903809
289634970,62.4718322754
289649970,342.7553405762
289679970,310.8182983398
289694970,316.3501586914
289709970,304.2202758789
289739970,402.3904724121
289754970,75.016784668
289769970,278.5178833008
289784970,172.8619537354
289799970,432.9222106934
289829970,235.8781890869
289844970,516.3489379883
289859970,318.615234375
289874970,5.4295783043
289889970,395.5356140137
289904970,424.9349060059
289919970,240.9511413574
289934970,326.4840087891
289949970,312.3838806152
289979970,339.8776550293
289994970,493.6648864746
290009970,385.2844543457
290024970,469.7393493652
290039970,253.678314209
290054970,179.5432739258
290069970,381.6924743652
290084970,24.6677703857
290099970,411.8276672363
290114970,139.7281341553
290129970,371.0185852051
290144970,255.7654571533
290159970,392.7223510742
290174970,85.3180541992
290189970,395.9494018555
290204970,193.1133117676
290219970,306.4095153809
290234970,199.4690551758
290249970,484.2596130371
290264970,125.0615844727
290279970,180.4761047363
290294970,211.280960083
290309970,337.7523803711
290339970,444.3961486816
290369970,295.2856140137
290384970,145.2778167725
290399970,254.5826568604
290429970,204.5760955811
290444970,221.0890960693
290459970,277.2829589844
290474970,213.1538848877
290489970,445.0960693359
290519970,292.1735534668
290549970,483.0640869141
290564970,77.5574111938
290579970,343.9408569336
290594970,104.6441421509
290609970,277.650970459
290624970,258.4361877441
290639970,227.7691497803
290654970,182.8551330566
290669970,276.1784362793
290699970,451.3787841797
290714970,124.8179473877
290729970,363.1321105957
290744970,51.4381523132
290759970,413.6680908203
290774970,281.8501281738
290789970,303.3364562988
290804970,285.8342895508
290819970,403.4232788086
290849970,449.567565918
290864970,235.8139190674
290879970,324.4140319824
290894970,37.9805297852
290909970,332.5785217285
290924970,283.3173217773
290939970,358.2210998535
290954970,37.7039031982
290969970,258.184173584
290999970,310.2257995605
291029970,311.6886291504
291044970,102.3611755371
291059970,423.2764587402
291074970,409.7014770508
291089970,394.8776245117
291104970,147.0927429199
291119970,321.803894043
291134970,312.588684082
291149970,404.339050293
291179970,419.6950073242
291209970,387.7788085938
291239970,455.7340393066
291269970,282.6583251953
291299970,287.7309875488
291329970,336.1402893066
291344970,130.8531036377
291359970,233.0771484375
291374970,7.4679408073
291389970,298.7458190918
291419970,249.3569946289
291449970,334.715637207
291479970,298.0722961426
291494970,0.6883608699
291509970,430.4244995117
291524970,196.4277191162
291539970,259.5801391602
291554970,484.4808654785
291569970,335.080291748
291599970,374.101776123
291614970,257.9716796875
291629970,359.5744628906
291644970,10.7977790833
291659970,485.2875061035
291689970,383.7089233398
291719970,399.349822998
291734970,387.8024597168
291749970,557.2640991211
291764970,281.7026367188
291779970,520.2100830078
291809970,259.6124572754
291839970,434.0220031738
291854970,115.0934524536
291869970,495.6871337891
291884970,26.2385654449
291899970,423.6225891113
291914970,144.7356262207
291929970,276.1286010742
291944970,200.6245269775
291959970,490.5166625977
291974970,53.2293205261
291989970,442.2611694336
292004970,64.9101257324
292019970,424.9761047363
292034970,174.1714019775
292049970,466.0542297363
292079970,366.5827331543
292094970,11.6169919968
292109970,471.0386047363
292139970,313.1401367188
292154970,173.8621826172
292169970,386.8672180176
292199970,306.4296264648
292229970,404.8635864258
292244970,4.0106511116
292259970,370.4828796387
292289970,237.208984375
292319970,299.7457580566
292349970,475.1495666504
292379970,417.4197387695
292394970,166.4472808838
292409970,437.2519226074
292424970,124.5979232788
292439970,279.0947875977
292469970,504.3812561035
292499970,379.9996032715
292529970,366.8687438965
292559970,357.4621887207
292589970,547.0435791016
292619970,556.104675293
292649970,365.833984375
292679970,456.6222229004
292709970,323.2506408691
292724970,458.6860656738
292739970,323.565246582
292769970,407.1245117188
292799970,344.0260925293
292814970,65.9711837769
292829970,470.9830932617
292859970,379.7803344727
292874970,91.8577804565
292889970,469.9691772461
292919970,416.0932922363
292934970,68.7125549316
292949970,415.933380127
292964970,56.6026992798
292979970,395.6420288086
292994970,156.1527709961
293009970,433.4657287598
293039970,450.8777770996
293069970,361.3678283691
293099970,348.4424743652
293129970,505.6000671387
293144970,44.7268791199
293159970,320.4653930664
293174970,238.1957702637
293189970,317.9096374512
293219970,489.5233154297
293234970,29.9088077545
293249970,318.7968139648
293264970,281.3208618164
293279970,311.6544799805
293309970,340.4270324707
293324970,311.9134216309
293339970,426.3159179688
293369970,258.7412719727
293399970,527.1589355469
293414970,212.4138946533
293429970,364.6409912109
293444970,155.3051452637
293459970,346.0905151367
293489970,454.0575561523
293519970,434.1622314453
293549970,401.9926757813
293579970,382.2811584473
293609970,394.7607421875
293639970,256.5174255371
293654970,378.2136535645
293669970,226.2773742676
293684970,78.586151123
293699970,457.4945373535
293714970,-3.1116075516
293729970,393.210723877
293759970,507.7522583008
293789970,321.9281921387
293819970,375.3679504395
293849970,322.2696838379
293864970,113.30809021
293879970,427.9937133789
293894970,105.3071060181
293909970,355.8974609375
293924970,259.3385925293
293939970,449.6107788086
293969970,365.4437561035
293984970,107.6826934814
293999970,281.7846374512
294029970,332.9965515137
294044970,48.063457489
294059970,440.6207580566
294074970,240.3417053223
294089970,387.1963195801
294119970,259.8471069336
294134970,123.7342453003
294149970,347.3131713867
294179970,465.3135986328
294194970,26.4246864319
294209970,213.2198638916
294239970,300.7926025391
294254970,592.1533813477
294269970,373.2906494141
294299970,397.3157348633
294314970,24.4881668091
294329970,388.593536377
294344970,345.6329650879
294359970,458.720703125
294374970,121.1590118408
294389970,246.7041931152
294419970,310.4450378418
294434970,339.7171325684
294449970,333.8748168945
294464970,57.3224372864
294479970,360.0894165039
294509970,322.6047058105
294524970,343.6022644043
294539970,436.0051269531
294569970,305.7529907227
294599970,347.9607849121
294629970,276.1460571289
294644970,9.0878343582
294659970,365.4616394043
294674970,9.9437990189
294689970,346.1259155273
294704970,37.7012252808
294719970,431.5018615723
294734970,156.244934082
294749970,496.6117553711
294764970,-1.515329957
294779970,370.7842712402
294794970,190.1273651123
294809970,370.8620910645
294824970,2.57234478
294839970,363.6930541992
294869970,503.2955627441
294899970,289.0491027832
294914970,149.0749664307
294929970,379.2965393066
294944970,278.7967224121
294959970,359.2386169434
294974970,3.9204754829
294989970,372.8070373535
295004970,225.3861694336
295019970,501.656829834
295034970,46.0347137451
295049970,429.8880310059
295079970,456.9114074707
295094970,281.0473937988
295109970,298.8184204102
295124970,522.3510742188
295139970,188.5699920654
295154970,33.5267219543
295169970,313.5738525391
295184970,134.2411499023
295199970,433.1848144531
295214970,19.6480903625
295229970,235.8955078125
295244970,227.891784668
295259970,361.6853637695
295274970,65.937210083
295289970,373.7079162598
295319970,411.0801086426
295349970,292.4390869141
295364970,524.5868530273
