Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2,Step-eval3,Value-eval3
32669970,1207.9370117188,,,97634970,402.2384338379,165239970,1248.0561523438
32684970,364.5159301758,,,97649970,1213.5466308594,165254970,144.8567962646
32699970,1272.1702880859,,,97664970,418.7246704102,165269970,1171.1109619141
32714970,206.6352539063,,,97679970,1249.7807617188,165299970,1189.0119628906
32729970,1269.7305908203,,,97694970,144.5677185059,165314970,103.7411880493
32759970,1280.1433105469,,,97709970,1195.0290527344,165329970,1243.603515625
32774970,188.5250701904,,,97724970,427.8531188965,165344970,168.1348114014
32789970,1281.5872802734,,,97739970,1251.2464599609,165359970,1374.8520507813
32804970,457.3177490234,,,97754970,454.928314209,165374970,184.4463348389
32819970,1252.1979980469,,,97769970,1298.5656738281,165389970,1157.2592773438
32834970,319.0601196289,,,97784970,272.6853027344,165404970,211.4857025146
32849970,1244.0014648438,,,97799970,1289.1120605469,165419970,1126.1865234375
32864970,86.9393997192,,,97814970,329.0664672852,165434970,219.6202087402
32879970,1260.4592285156,,,97829970,1207.8195800781,165449970,1160.3502197266
32894970,461.049621582,,,97844970,249.2147827148,165464970,172.8598327637
32909970,1311.6701660156,,,97859970,1217.6103515625,165479970,1165.8940429688
32924970,398.3765258789,,,97874970,563.6510009766,165494970,170.7071685791
32939970,1297.0018310547,,,97889970,1229.9306640625,165509970,1173.4151611328
32969970,1290.0012207031,,,97904970,555.0091552734,165524970,73.8800582886
32984970,463.1817626953,,,97919970,1198.8562011719,165539970,1253.1997070313
32999970,1327.9189453125,,,97934970,129.9427032471,165554970,383.9896240234
33014970,392.4022216797,,,97949970,1307.6302490234,165569970,1353.73828125
33029970,1287.8592529297,,,97964970,162.8497619629,165584970,320.1513366699
33059970,1326.0181884766,,,97979970,1148.4331054688,165599970,1223.6252441406
33074970,362.297454834,,,97994970,265.0881652832,165614970,164.9888458252
33089970,1331.6225585938,,,98009970,1227.3873291016,165629970,1123.3831787109
33119970,1315.8839111328,,,98024970,596.518737793,165659970,1096.9711914063
33134970,121.335319519,,,98039970,1273.5555419922,165674970,153.5087890625
33149970,1300.8088378906,,,98054970,274.5092468262,165689970,1088.0207519531
33164970,395.758392334,,,98069970,1244.34765625,165704970,382.8887939453
33179970,1378.2707519531,,,98084970,315.0477905273,165719970,1089.4661865234
33194970,352.5985412598,,,98099970,1202.5555419922,165734970,139.7320404053
33209970,1355.7996826172,,,98114970,285.1333007813,165749970,1195.5189208984
33224970,220.4186401367,,,98129970,1278.2642822266,165764970,349.9025878906
33239970,1307.1865234375,,,98144970,325.6503295898,165779970,1200.3839111328
33269970,1324.0184326172,,,98159970,1325.1848144531,165794970,333.3940734863
33299970,1305.6071777344,,,98174970,227.3936004639,165809970,1269.5408935547
33329970,1311.5064697266,,,98189970,1313.9631347656,165824970,260.4353942871
33359970,1273.5623779297,,,98204970,78.3100128174,165839970,1192.2454833984
33389970,1340.5599365234,,,98219970,1153.849609375,165854970,214.5234832764
33404970,395.5076904297,,,98234970,207.9223632813,165869970,1172.7744140625
33419970,1309.9281005859,,,98249970,1130.4227294922,165884970,216.3692474365
33434970,133.9291687012,,,98264970,411.9828796387,165899970,1158.5572509766
33449970,1343.4942626953,,,98279970,1179.2945556641,165914970,73.6298065186
33464970,163.4289855957,,,98294970,324.9342956543,165929970,1108.3106689453
33479970,1313.9881591797,,,98309970,1216.1810302734,165944970,322.2055053711
33509970,1295.8986816406,,,98324970,272.6828308105,165959970,1077.9252929688
33539970,1343.7895507813,,,98339970,1295.1206054688,165974970,259.8651733398
33554970,336.2581176758,,,98354970,372.4557189941,165989970,1292.1007080078
33569970,1333.2242431641,,,98369970,1072.6192626953,166004970,296.7308349609
33584970,438.5258178711,,,98384970,193.2698669434,166019970,1413.5417480469
33599970,1329.9509277344,,,98399970,1236.7131347656,166034970,343.6186523438
33629970,1393.966796875,,,98414970,384.404876709,166049970,1179.8629150391
33659970,1409.4949951172,,,98429970,1120.8131103516,166064970,158.9812927246
33689970,1304.5703125,,,98444970,208.6059265137,166079970,1205.8220214844
33719970,1393.0981445313,,,98459970,1219.8289794922,166094970,87.5964736938
33749970,1397.6038818359,,,98474970,305.9091491699,166109970,1261.8278808594
33779970,1397.7697753906,,,98489970,1098.8735351563,166124970,199.1130218506
33794970,88.9485092163,,,98519970,1254.623046875,166139970,1278.5891113281
33809970,1358.3486328125,,,98534970,463.8868408203,166154970,275.4371032715
33839970,1329.0092773438,,,98549970,1085.5614013672,166169970,1286.8016357422
33869970,1400.9837646484,,,98564970,514.1443481445,166184970,228.4148712158
33899970,1392.2928466797,,,98579970,1156.0513916016,166199970,1150.3791503906
33914970,7.4816179276,,,98594970,490.0756835938,166214970,328.6541137695
33929970,1365.2938232422,,,98609970,1163.4874267578,166229970,1054.1121826172
33944970,274.8131103516,,,98624970,352.8575439453,166244970,208.6087799072
33959970,1412.7436523438,,,98639970,1341.4053955078,166259970,1131.8931884766
33989970,1401.3737792969,,,98654970,293.5471496582,166289970,1147.3160400391
34019970,1416.3381347656,,,98669970,1225.8389892578,166319970,1158.8380126953
34034970,514.286315918,,,98684970,330.0724487305,166334970,350.3999633789
34049970,1354.7796630859,,,98699970,1256.9274902344,166349970,1142.1579589844
34064970,478.7268676758,,,98714970,462.5284729004,166364970,382.8210754395
34079970,1370.3049316406,,,98729970,1170.6057128906,166379970,1214.6828613281
34109970,1380.3734130859,,,98744970,73.6814956665,166394970,207.0864715576
34139970,1395.5933837891,,,98759970,1249.3819580078,166409970,1247.6282958984
34169970,1382.3026123047,,,98774970,371.6852111816,166424970,109.9466018677
34184970,583.4020996094,,,98789970,1220.9274902344,166439970,1159.9440917969
34199970,1358.1284179688,,,98804970,139.9915924072,166454970,429.8056945801
34229970,1370.0999755859,,,98819970,1255.3425292969,166469970,1184.8872070313
34244970,395.9518737793,,,98834970,153.2766113281,166484970,304.5930786133
34259970,1386.8319091797,,,98849970,1334.1555175781,166499970,1180.2709960938
34289970,1421.6359863281,,,98879970,1280.8679199219,166514970,55.7471313477
34319970,1363.7143554688,,,98909970,1224.6789550781,166529970,1218.0588378906
34334970,603.3217163086,,,98924970,161.4444580078,166544970,106.8018035889
34349970,1366.93359375,,,98939970,1074.2155761719,166559970,1061.5487060547
34364970,31.8811950684,,,98954970,558.9989013672,166574970,155.3625946045
34379970,1356.8922119141,,,98969970,1208.2205810547,166589970,1165.9122314453
34394970,-16.2474098206,,,98984970,283.9917907715,166604970,423.8383789063
34409970,1389.3171386719,,,98999970,1149.4006347656,166619970,1135.4671630859
34439970,1399.8914794922,,,99014970,210.3096160889,166634970,365.8952636719
34454970,20.9467926025,,,99029970,1336.8377685547,166649970,1195.7204589844
34469970,1337.3621826172,,,99044970,194.7597503662,166664970,288.2699279785
34484970,189.6110839844,,,99059970,1381.0367431641,166679970,1102.9074707031
34499970,1374.6579589844,,,99074970,271.4496154785,166694970,238.2317657471
34514970,249.829284668,,,99089970,1309.4259033203,166709970,1232.7729492188
34529970,1395.5682373047,,,99104970,517.3198852539,166739970,1169.2508544922
34559970,1376.7600097656,,,99119970,1242.1370849609,166754970,247.2375640869
34574970,68.5594177246,,,99149970,1211.9514160156,166769970,1100.6010742188
34589970,1379.6839599609,,,99164970,113.6232910156,166784970,91.2825393677
34619970,1344.6564941406,,,99179970,1244.6958007813,166799970,1109.4190673828
34634970,463.079284668,,,99194970,398.9769287109,166814970,513.9855957031
34649970,1277.5789794922,,,99209970,1196.3394775391,166829970,1238.8020019531
34664970,357.5301208496,,,99224970,255.3701171875,166844970,212.9855957031
34679970,1316.91015625,,,99239970,1169.0301513672,166859970,1151.1964111328
34709970,1370.1231689453,,,99254970,401.6235351563,166874970,186.461517334
34724970,555.9085693359,,,99269970,1300.4427490234,166889970,1223.4089355469
34739970,1282.2956542969,,,99284970,564.6434936523,166919970,1186.4099121094
34769970,1310.3312988281,,,99299970,1124.7862548828,166934970,201.0862731934
34784970,343.3075561523,,,99314970,174.250869751,166949970,1217.5031738281
34799970,1329.6584472656,,,99329970,1274.8090820313,166964970,69.3735733032
34814970,227.1642303467,,,99344970,425.5960998535,166979970,1277.0367431641
34829970,1268.1813964844,,,99359970,1204.3352050781,166994970,254.6024169922
34844970,360.459564209,,,99389970,1211.7067871094,167009970,1156.7253417969
34859970,1263.7479248047,,,99404970,39.5076026917,167024970,352.5653991699
34874970,362.4653930664,,,99419970,1346.9919433594,167039970,1343.802734375
34889970,1313.6372070313,,,99449970,1244.6853027344,167054970,245.9719238281
34904970,424.7443847656,,,99464970,386.8991394043,167069970,1210.4427490234
34919970,1332.2622070313,,,99479970,1127.6057128906,167084970,156.4502410889
34934970,294.576751709,,,99494970,182.501663208,167099970,1200.6198730469
34949970,1292.1264648438,,,99509970,1239.5650634766,167114970,392.0068359375
34979970,1330.9047851563,,,99524970,412.4992370605,167129970,1200.8764648438
35009970,1297.4976806641,,,99539970,1312.8205566406,167144970,373.9267272949
35024970,480.2438354492,,,99569970,1206.0989990234,167159970,1119.2684326172
35039970,1358.3344726563,,,99584970,442.8766784668,167174970,336.4718933105
35069970,1315.9498291016,,,99599970,1289.234375,167189970,1292.6511230469
35099970,1342.7259521484,,,99614970,270.3934020996,167204970,367.6154174805
35114970,241.7198791504,,,99629970,1260.2606201172,167219970,1365.8123779297
35129970,1306.1075439453,,,99644970,274.0081176758,167234970,377.6644287109
35144970,351.4487304688,,,99659970,1185.5501708984,167249970,1233.7557373047
35159970,1401.4887695313,,,99674970,178.9303588867,167264970,140.0396575928
35189970,1433.5881347656,,,99689970,1354.5823974609,167279970,1220.9351806641
35219970,1439.0106201172,,,99704970,558.9248657227,167294970,415.6012268066
35249970,1443.6672363281,,,99719970,1251.4821777344,167309970,1159.9294433594
35279970,1367.2481689453,,,99734970,344.9196472168,167324970,186.7695922852
35309970,1415.2117919922,,,99749970,1214.0539550781,167339970,1233.0762939453
35339970,1321.5091552734,,,99764970,345.6930236816,167354970,199.7158050537
35354970,492.2803344727,,,99779970,1308.3698730469,167369970,1213.4805908203
35369970,1403.6649169922,,,99809970,1209.3331298828,167384970,264.9090270996
35399970,1455.4490966797,,,99824970,354.7917785645,167399970,1267.8513183594
35429970,1431.3856201172,,,99839970,1330.7131347656,167414970,426.6215820313
35444970,77.4178848267,,,99869970,1195.9790039063,167429970,1316.9611816406
35459970,1439.2016601563,,,99899970,1365.759765625,167444970,311.1619873047
35489970,1433.9819335938,,,99914970,261.7151489258,167459970,1304.9963378906
35504970,198.4756317139,,,99929970,1088.8968505859,167489970,1196.8392333984
35519970,1432.7144775391,,,99944970,545.4193115234,167504970,111.5068969727
35549970,1383.9777832031,,,99959970,1397.8370361328,167519970,1314.6516113281
35579970,1390.3083496094,,,99974970,93.4322357178,167534970,530.9181518555
35609970,1404.4729003906,,,99989970,1298.6340332031,167549970,1139.8881835938
35639970,1356.6688232422,,,100004970,176.0224914551,167564970,312.4013061523
35669970,1415.5864257813,,,100019970,1275.6657714844,167579970,1274.8419189453
35699970,1440.5301513672,,,100034970,290.3466491699,167594970,302.7045593262
35729970,1433.6276855469,,,100049970,1201.5034179688,167609970,1101.6053466797
35744970,15.1890201569,,,100064970,241.5093383789,167624970,189.0875244141
35759970,1430.5913085938,,,100079970,1287.2371826172,167639970,1166.3806152344
35789970,1430.2244873047,,,100094970,153.4140014648,167654970,332.5594482422
35819970,1456.1754150391,,,100109970,1157.0833740234,167669970,1287.3355712891
35834970,628.1040039063,,,100139970,1191.8514404297,167684970,200.8153686523
35849970,1469.5620117188,,,100169970,1069.7130126953,167699970,1125.4135742188
35879970,1462.6524658203,,,100184970,140.7473602295,167714970,363.5822753906
35894970,208.6107635498,,,100199970,1183.0749511719,167729970,1153.39453125
35909970,1468.2585449219,,,100214970,301.9221191406,167744970,306.8092346191
35939970,1475.4830322266,,,100229970,1310.4478759766,167759970,1166.7171630859
35969970,1465.3106689453,,,100244970,230.0870513916,167774970,378.0612792969
35999970,1494.1942138672,,,100259970,1338.7052001953,167789970,1299.5017089844
36029970,1406.8663330078,,,100289970,1284.5113525391,167804970,93.1402511597
36044970,196.53074646,,,100319970,1189.6208496094,167819970,1200.62109375
36059970,1441.9267578125,,,100349970,1297.2332763672,167834970,173.0953369141
36074970,48.8937187195,,,100364970,427.3755187988,167849970,1295.9545898438
36089970,1457.7919921875,,,100379970,1281.6696777344,167864970,207.3527832031
36119970,1432.9332275391,,,100394970,367.1285400391,167879970,1360.3736572266
36149970,1452.474609375,,,100409970,1334.7593994141,167894970,202.2653198242
36164970,371.8424682617,,,100424970,160.4888305664,167909970,1151.0281982422
36179970,1484.5089111328,,,100439970,1368.2757568359,167924970,260.6072998047
36209970,1472.4035644531,,,100469970,1363.0993652344,167939970,1265.1616210938
36239970,1432.0428466797,,,100484970,419.2989196777,167954970,173.9314575195
36269970,1495.3881835938,,,100499970,1300.6384277344,167969970,1182.3021240234
36299970,1469.3809814453,,,100529970,1192.3415527344,167984970,40.2017059326
36329970,1436.5979003906,,,100544970,187.8911132813,167999970,1255.3557128906
36359970,1512.5728759766,,,100559970,1210.5684814453,168014970,236.7209777832
36374970,272.3466491699,,,100574970,269.6687011719,168029970,1337.1849365234
36389970,1468.0461425781,,,100589970,1409.0447998047,168044970,371.1456604004
36419970,1441.9173583984,,,100604970,496.1838989258,168059970,1240.7368164063
36449970,1457.8801269531,,,100619970,1219.0866699219,168074970,290.931854248
36479970,1456.7420654297,,,100634970,512.3545532227,168089970,1224.8836669922
36494970,339.4045715332,,,100649970,1403.8391113281,168104970,77.4123077393
36509970,1476.5212402344,,,100664970,382.8537597656,168119970,1088.4942626953
36539970,1492.5109863281,,,100679970,1239.0903320313,168134970,292.0210876465
36569970,1495.958984375,,,100709970,1191.6362304688,168149970,1065.7358398438
36599970,1513.9284667969,,,100724970,287.8631286621,168164970,325.0713806152
36629970,1464.0667724609,,,100739970,1110.5356445313,168179970,1211.3031005859
36659970,1480.7012939453,,,100754970,467.7282104492,168194970,444.5582885742
36689970,1479.1627197266,,,100769970,1299.9636230469,168209970,1315.4237060547
36704970,223.8935089111,,,100784970,508.491027832,168224970,247.8646697998
36719970,1485.6224365234,,,100799970,1230.7681884766,168239970,1175.7381591797
36749970,1495.0625,,,100829970,1096.9581298828,168254970,58.9973144531
36779970,1463.0533447266,,,100844970,557.0358886719,168269970,1167.0845947266
36809970,1499.8999023438,,,100859970,1221.0689697266,168284970,339.0413513184
36839970,1521.580078125,,,100874970,404.2934570313,168299970,1152.7138671875
36869970,1511.3581542969,,,100889970,1210.0275878906,168314970,255.5110321045
36899970,1460.5672607422,,,100919970,1269.5952148438,168329970,1238.1765136719
36914970,565.8325195313,,,100934970,258.0523376465,168344970,223.0821228027
36929970,1480.5489501953,,,100949970,1307.1201171875,168359970,1413.1687011719
36959970,1482.4315185547,,,100964970,402.473815918,168374970,352.2306213379
36974970,393.3056030273,,,100979970,1238.3923339844,168389970,1137.8524169922
36989970,1446.2902832031,,,100994970,243.6469421387,168404970,288.7256469727
37019970,1484.7664794922,,,101009970,1355.0354003906,168419970,1279.69140625
37034970,17.2066230774,,,101039970,1319.306640625,168434970,90.0855712891
37049970,1459.0328369141,,,101054970,364.4870910645,168449970,1180.6304931641
37079970,1491.9354248047,,,101069970,1266.6376953125,168464970,282.7622070313
37094970,312.8646850586,,,101084970,365.8610229492,168479970,1275.2525634766
37109970,1525.2562255859,,,101099970,1323.2684326172,168494970,378.343963623
37139970,1482.6633300781,,,101114970,284.5563659668,168509970,1083.4735107422
37169970,1503.4418945313,,,101129970,1331.3560791016,168524970,648.2650146484
37199970,1498.8101806641,,,101144970,314.4727783203,168539970,1311.9348144531
37229970,1480.1097412109,,,101159970,1309.6131591797,168554970,323.7973937988
37259970,1492.6148681641,,,101174970,505.2805786133,168569970,1014.6869506836
37289970,1528.96875,,,101189970,1066.6455078125,168584970,279.2654724121
37319970,1507.1828613281,,,101204970,289.1122436523,168599970,1211.8571777344
37349970,1505.7677001953,,,101219970,1409.2515869141,168614970,216.8953399658
37364970,205.1806945801,,,101234970,416.2305603027,168629970,1168.0445556641
37379970,1526.4500732422,,,101249970,1298.8229980469,168644970,195.4417572021
37394970,233.2864379883,,,101279970,1318.5509033203,168659970,1233.4248046875
37409970,1499.1091308594,,,101294970,363.695098877,168674970,262.4367675781
37439970,1531.7465820313,,,101309970,1162.7980957031,168689970,1212.3275146484
37469970,1535.0297851563,,,101324970,434.3116149902,168704970,236.7447967529
37499970,1488.8768310547,,,101339970,1237.3288574219,168719970,1336.4567871094
37514970,204.4297332764,,,101354970,727.3748168945,168734970,297.4352722168
37529970,1454.4237060547,,,101369970,1248.7745361328,168749970,1249.3511962891
37559970,1468.017578125,,,101384970,152.414932251,168764970,333.3192443848
37589970,1473.6682128906,,,101399970,1287.0358886719,168779970,1224.8979492188
37619970,1455.5718994141,,,101414970,273.9768981934,168794970,418.9412536621
37649970,1492.1197509766,,,101429970,1222.6953125,168809970,1225.6104736328
37664970,623.809753418,,,101444970,206.9921112061,168824970,448.5953369141
37679970,1503.9921875,,,101459970,1211.4221191406,168839970,1317.7222900391
37709970,1524.2227783203,,,101474970,483.364654541,168854970,358.8316650391
37739970,1507.4219970703,,,101489970,1196.5275878906,168869970,1269.8801269531
37769970,1495.6479492188,,,101504970,249.2274169922,168884970,188.4410705566
37799970,1477.7380371094,,,101519970,1333.5480957031,168899970,1318.5441894531
37829970,1519.5587158203,,,101534970,289.8713989258,168914970,214.0538330078
37859970,1510.8184814453,,,101549970,1162.6380615234,168929970,1271.5303955078
37874970,462.4682006836,,,101564970,329.7886962891,168944970,520.8515625
37889970,1533.0023193359,,,101579970,1304.9506835938,168959970,1208.2305908203
37904970,480.6301574707,,,101594970,299.3630981445,168974970,407.9700012207
37919970,1526.6539306641,,,101609970,1251.3726806641,168989970,1238.7183837891
37949970,1527.4356689453,,,101639970,1290.9660644531,169004970,240.5307312012
37979970,1534.7878417969,,,101654970,275.3599853516,169019970,1196.4400634766
38009970,1442.587890625,,,101669970,1227.8985595703,169034970,74.1371917725
38039970,1522.8880615234,,,101684970,624.7537231445,169049970,1334.0242919922
38069970,1478.3732910156,,,101699970,1234.6657714844,169064970,194.4191436768
38084970,511.8398132324,,,101714970,273.0360107422,169079970,1177.1214599609
38099970,1530.5437011719,,,101729970,1262.6527099609,169094970,69.354133606
38129970,1502.1492919922,,,101744970,356.4514160156,169109970,1184.4367675781
38159970,1488.1794433594,,,101759970,1396.4416503906,169124970,136.8193664551
38174970,432.8581848145,,,101774970,413.1756286621,169139970,1167.4234619141
38189970,1523.7099609375,,,101789970,1309.2310791016,169154970,144.0116577148
38219970,1493.4753417969,,,101804970,411.8759155273,169169970,1236.5872802734
38234970,26.0059127808,,,101819970,1124.1569824219,169184970,220.709564209
38249970,1524.5202636719,,,101834970,322.7195739746,169199970,1220.9281005859
38279970,1487.5098876953,,,101849970,1136.4633789063,169214970,144.4450683594
38309970,1533.0251464844,,,101879970,1294.8120117188,169229970,1343.1325683594
38324970,24.4598121643,,,101894970,163.9964752197,169259970,1098.1348876953
38339970,1478.4970703125,,,101909970,1299.3616943359,169274970,68.3702697754
38369970,1484.0822753906,,,101939970,1325.2211914063,169289970,1153.8331298828
38399970,1529.470703125,,,101954970,270.6546325684,169304970,157.1461639404
38429970,1526.6693115234,,,101969970,1229.8107910156,169319970,1308.0422363281
38459970,1521.5510253906,,,101984970,43.132522583,169334970,215.5601348877
38489970,1529.1440429688,,,101999970,1338.3216552734,169349970,1268.3413085938
38504970,302.9219665527,,,102014970,441.3019104004,169379970,1150.8459472656
38519970,1549.5152587891,,,102029970,1301.9064941406,169409970,1266.4925537109
38549970,1480.810546875,,,102044970,377.1869506836,169424970,341.1247253418
38564970,20.3253917694,,,102059970,1309.1748046875,169439970,1193.0715332031
38579970,1518.4520263672,,,102089970,1298.7419433594,169454970,128.0727081299
38594970,308.5971984863,,,102119970,1365.2064208984,169469970,1231.5828857422
38609970,1519.1389160156,,,102134970,522.6283569336,169484970,291.8585205078
38639970,1536.9901123047,,,102149970,1283.3212890625,169499970,1274.0153808594
38669970,1519.7969970703,,,102164970,482.6448364258,169514970,204.2001800537
38699970,1562.9932861328,,,102179970,1293.0972900391,169529970,1263.4427490234
38729970,1536.1561279297,,,102194970,118.5650634766,169544970,231.3171691895
38759970,1547.7362060547,,,102209970,1220.2346191406,169559970,1279.5255126953
38789970,1559.4470214844,,,102224970,417.5178222656,169574970,294.6305541992
38819970,1533.4877929688,,,102239970,1233.5958251953,169589970,1248.7235107422
38834970,520.3162231445,,,102254970,359.6944885254,169604970,91.6424026489
38849970,1509.8450927734,,,102269970,1208.0666503906,169619970,1258.7175292969
38879970,1543.6300048828,,,102284970,228.6802978516,169634970,233.7260284424
38909970,1530.4926757813,,,102299970,1256.4642333984,169649970,1186.4260253906
38939970,1549.3387451172,,,102314970,329.4227905273,169664970,147.9426879883
38969970,1550.9204101563,,,102329970,1277.5030517578,169679970,1366.4959716797
38999970,1500.7974853516,,,102359970,1305.4030761719,169694970,95.9587478638
39014970,510.6232910156,,,102374970,209.4827575684,169709970,1168.5170898438
39029970,1561.4698486328,,,102389970,1256.4782714844,169724970,269.9922180176
39044970,558.0857543945,,,102404970,375.8802490234,169739970,1233.7341308594
39059970,1557.0178222656,,,102419970,1167.5455322266,169754970,223.5083007813
39089970,1536.7037353516,,,102449970,1255.3204345703,169769970,1172.3513183594
39119970,1519.7543945313,,,102464970,288.705657959,169784970,238.7990112305
39134970,252.7847900391,,,102479970,1294.9333496094,169799970,1239.8194580078
39149970,1570.8859863281,,,102494970,363.599029541,169814970,184.1507415771
39164970,403.9615783691,,,102509970,1323.0015869141,169829970,1100.087890625
39179970,1549.0887451172,,,102524970,332.0625,169859970,1235.3470458984
39194970,546.6036376953,,,102539970,1198.9036865234,169874970,221.3142547607
39209970,1507.6291503906,,,102554970,278.1566772461,169889970,1291.6978759766
39224970,153.9243011475,,,102569970,1318.9091796875,169919970,1224.4895019531
39239970,1518.9545898438,,,102584970,369.4718933105,169934970,312.9761962891
39269970,1535.5528564453,,,102599970,1270.4595947266,169949970,1201.3812255859
39284970,203.4128875732,,,102614970,201.3470001221,169964970,175.6585083008
39299970,1572.8034667969,,,102629970,1477.7138671875,169979970,1339.3856201172
39314970,455.5132446289,,,102644970,202.528503418,169994970,219.7758331299
39329970,1572.3546142578,,,102659970,1370.8814697266,170009970,1387.5977783203
39344970,374.4328613281,,,102674970,359.3546447754,170024970,445.5155029297
39359970,1583.34375,,,102689970,1273.7996826172,170039970,1374.9274902344
39374970,324.7194824219,,,102704970,260.8388977051,170054970,219.0117340088
39389970,1502.9787597656,,,102719970,1304.5244140625,170069970,1212.1121826172
39419970,1592.3688964844,,,102734970,639.6900634766,170084970,261.764251709
39449970,1539.2966308594,,,102749970,1182.4645996094,170099970,1307.7756347656
39479970,1580.2786865234,,,102764970,356.4668884277,170129970,1321.4497070313
39509970,1559.0767822266,,,102779970,1288.6710205078,170144970,153.5604400635
39539970,1536.8873291016,,,102794970,98.8637313843,170159970,1136.1970214844
39569970,1549.7349853516,,,102809970,1307.9318847656,170174970,404.5659790039
39584970,210.329284668,,,102824970,353.3941345215,170189970,1258.4442138672
39599970,1639.4398193359,,,102839970,1172.3948974609,170204970,395.9839477539
39629970,1591.2833251953,,,102854970,254.3354034424,170219970,1350.2064208984
39644970,322.6907043457,,,102869970,1278.2115478516,170234970,153.9330291748
39659970,1569.4077148438,,,102884970,301.9352111816,170249970,1239.0891113281
39689970,1607.861328125,,,102899970,1177.6828613281,170264970,289.5035400391
39719970,1597.8206787109,,,102914970,155.9149627686,170279970,1309.9587402344
39749970,1585.8793945313,,,102929970,1352.1185302734,170294970,319.7764587402
39779970,1543.7641601563,,,102944970,386.7955627441,170309970,1242.6354980469
39809970,1598.4681396484,,,102959970,1280.6142578125,170324970,155.1502990723
39839970,1533.1302490234,,,102974970,424.6931152344,170339970,1236.7399902344
39869970,1542.2935791016,,,102989970,1249.6876220703,170354970,264.3471374512
39899970,1536.7437744141,,,103004970,23.1599273682,170369970,1248.0690917969
39929970,1528.8148193359,,,103019970,1243.6691894531,170384970,260.0829772949
39944970,300.6227722168,,,103049970,1261.1428222656,170399970,1282.0579833984
39959970,1500.8051757813,,,103064970,414.5536499023,170414970,178.1670379639
39989970,1546.9552001953,,,103079970,1200.0855712891,170429970,1274.0322265625
40004970,82.6102981567,,,103094970,188.0686340332,170444970,226.7985687256
40019970,1543.9366455078,,,103109970,1318.8719482422,170459970,1205.4583740234
40049970,1527.1629638672,,,103124970,246.7658691406,170489970,1277.2935791016
40064970,397.0908813477,,,103139970,1277.3527832031,170504970,208.1641082764
40079970,1543.1831054688,,,103154970,386.7317810059,170519970,1282.5130615234
40109970,1561.6334228516,,,103169970,1206.6069335938,170534970,286.6039123535
40139970,1563.3015136719,,,103184970,447.7598266602,170549970,1301.4260253906
40154970,403.3927307129,,,103199970,1219.1525878906,170564970,112.8018493652
40169970,1526.8917236328,,,103214970,103.6009216309,170579970,1234.5145263672
40199970,1538.2821044922,,,103229970,1212.4929199219,170594970,131.2741241455
40229970,1579.5535888672,,,103244970,233.2642974854,170609970,1160.6943359375
40259970,1531.6546630859,,,103259970,1025.6525878906,170639970,1304.4796142578
40289970,1552.12890625,,,103274970,445.2901916504,170669970,1195.1118164063
40319970,1557.0726318359,,,103289970,1182.8052978516,170684970,420.2485656738
40349970,1538.7661132813,,,103304970,170.1737060547,170699970,1327.8842773438
40379970,1581.3713378906,,,103319970,1377.3394775391,170714970,146.1786956787
40409970,1547.3178710938,,,103334970,242.2630615234,170729970,1292.7683105469
40439970,1543.0992431641,,,103349970,1200.3919677734,170759970,1320.0316162109
40454970,165.2697906494,,,103364970,333.8477172852,170774970,276.6770324707
40469970,1550.6069335938,,,103379970,1135.541015625,170789970,1249.3067626953
40499970,1548.8131103516,,,103394970,190.6924591064,170804970,154.2031555176
40514970,191.85105896,,,103409970,1271.7833251953,170819970,1255.2529296875
40529970,1568.1463623047,,,103424970,277.1240844727,170834970,352.6225280762
40544970,479.2131347656,,,103439970,1238.5905761719,170849970,1207.0954589844
40559970,1483.3515625,,,103454970,191.8288726807,170864970,175.4181976318
40574970,454.9305725098,,,103469970,1204.4122314453,170879970,1244.7061767578
40589970,1523.6730957031,,,103484970,407.1789550781,170894970,206.6814575195
40604970,432.1702575684,,,103499970,1119.71875,170909970,1176.4475097656
40619970,1534.4658203125,,,103514970,321.6179199219,170924970,121.4095077515
40634970,9.9998817444,,,103529970,1259.5233154297,170939970,1191.9594726563
40649970,1500.2526855469,,,103559970,1251.3205566406,170954970,46.6024208069
40664970,496.7074584961,,,103574970,195.3455200195,170969970,1258.1245117188
40679970,1480.1376953125,,,103589970,1346.2835693359,170984970,239.8559570313
40694970,379.001739502,,,103604970,401.6853942871,170999970,1220.1206054688
40709970,1523.8195800781,,,103619970,1270.0546875,171014970,248.5527191162
40739970,1515.0541992188,,,103634970,244.3447265625,171029970,1304.7083740234
40754970,19.3445892334,,,103649970,1226.4477539063,171044970,214.3333435059
40769970,1479.1744384766,,,103664970,274.3888244629,171059970,1213.5869140625
40799970,1507.2630615234,,,103679970,1090.3621826172,171074970,282.8712768555
40829970,1431.7137451172,,,103709970,1228.3718261719,171089970,1164.4344482422
40859970,1458.8809814453,,,103724970,274.5089111328,171104970,143.8807220459
40889970,1496.8394775391,,,103739970,1254.6743164063,171119970,1290.5886230469
40919970,1487.4343261719,,,103754970,77.2932739258,171134970,270.5464782715
40934970,162.9832458496,,,103769970,1216.9348144531,171149970,1365.0711669922
40949970,1516.7471923828,,,103784970,169.0771636963,171164970,250.6058502197
40979970,1516.4637451172,,,103799970,1185.4783935547,171179970,1123.6013183594
41009970,1528.6604003906,,,103814970,240.5280456543,171194970,199.2888793945
