Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2,Step-eval3,Value-eval3
40664970,747.7091064453,,,98054970,221.1886291504,193784970,121.4870986938
40679970,1752.3828125,,,98069970,1287.265625,193799970,842.0874023438
40694970,318.6080322266,,,98084970,290.3961486816,193814970,102.1452331543
40709970,1752.9057617188,,,98099970,999.6646728516,193829970,776.7427368164
40724970,361.0491333008,,,98114970,171.9712982178,193859970,962.8486938477
40739970,1666.2855224609,,,98129970,1074.3178710938,193874970,270.9778442383
40754970,687.1015625,,,98159970,994.1689453125,193889970,997.1730957031
40769970,1662.6865234375,,,98174970,232.3999938965,193904970,211.8755645752
40784970,372.8446350098,,,98189970,1076.4772949219,193919970,815.3631591797
40799970,1710.4543457031,,,98204970,179.8148651123,193949970,890.1122436523
40814970,702.1791992188,,,98219970,925.4387817383,193964970,102.0855712891
40829970,1623.8128662109,,,98234970,512.0083007813,193979970,832.9017333984
40844970,591.6307983398,,,98249970,1132.7438964844,193994970,209.6174316406
40859970,1662.8695068359,,,98264970,226.6762695313,194009970,951.2775878906
40874970,584.2414550781,,,98279970,1192.9388427734,194039970,826.6853027344
40889970,1633.4013671875,,,98294970,125.7239608765,194069970,1023.4951171875
40904970,440.2258300781,,,98309970,950.3917236328,194084970,193.9716491699
40919970,1705.3460693359,,,98339970,1238.2185058594,194099970,943.5842285156
40949970,1635.7250976563,,,98354970,224.4181365967,194114970,206.0746459961
40964970,645.2634887695,,,98369970,1055.2172851563,194129970,965.210144043
40979970,1663.7716064453,,,98384970,203.5254821777,194144970,250.279876709
40994970,562.055847168,,,98399970,1049.9910888672,194159970,897.782409668
41009970,1726.5338134766,,,98414970,193.2379150391,194174970,239.5632019043
41024970,754.7724609375,,,98429970,1030.6040039063,194189970,840.50390625
41039970,1725.9886474609,,,98444970,205.804473877,194204970,238.4018859863
41069970,1756.9664306641,,,98459970,1181.7408447266,194219970,810.5145263672
41099970,1751.7706298828,,,98474970,272.3256835938,194234970,124.1612548828
41114970,557.9471435547,,,98489970,1034.3968505859,194249970,1036.3404541016
41129970,1760.3341064453,,,98519970,1330.4748535156,194279970,950.8157958984
41144970,643.5840454102,,,98534970,263.8042602539,194294970,45.2395820618
41159970,1772.9064941406,,,98549970,1119.4904785156,194309970,890.7868041992
41189970,1766.6633300781,,,98564970,215.1087188721,194324970,397.627166748
41219970,1746.5794677734,,,98579970,1104.9384765625,194339970,907.4224853516
41249970,1713.6567382813,,,98609970,1054.7742919922,194354970,158.6328887939
41264970,59.7893981934,,,98624970,99.2671127319,194369970,962.2741699219
41279970,1713.1369628906,,,98639970,1165.6625976563,194384970,318.1239929199
41309970,1740.6090087891,,,98654970,343.9723510742,194399970,990.6531982422
41324970,662.9226074219,,,98669970,843.1166381836,194414970,386.0359802246
41339970,1706.0549316406,,,98684970,128.5174713135,194429970,897.172668457
41369970,1743.8254394531,,,98699970,1097.9664306641,194444970,117.1193237305
41399970,1765.1059570313,,,98714970,233.0188903809,194459970,811.7310180664
41414970,19.3395709991,,,98729970,1055.5450439453,194474970,175.3099822998
41429970,1753.0349121094,,,98744970,330.2841186523,194489970,986.5213012695
41459970,1771.4222412109,,,98759970,952.4279785156,194504970,242.6949920654
,,,,98774970,200.0258178711,194519970,1011.5219726563
,,,,98789970,1308.5744628906,194534970,339.030670166
,,,,98804970,349.7208557129,194549970,862.9984741211
,,,,98819970,1173.2838134766,194564970,320.5422058105
,,,,98834970,293.3039245605,194579970,994.8132324219
,,,,98849970,1094.4350585938,194594970,203.1437530518
,,,,98864970,186.4871368408,194609970,878.3554077148
,,,,98879970,1224.0885009766,194624970,192.642074585
,,,,98894970,177.4364013672,194639970,874.4393920898
,,,,98909970,1264.9959716797,194654970,260.6377258301
,,,,98924970,137.8088226318,194669970,826.505859375
,,,,98939970,1014.7658691406,194684970,219.4440917969
,,,,98954970,335.2078552246,194699970,953.057800293
,,,,98969970,1242.5125732422,194714970,127.9193267822
,,,,98984970,208.2316741943,194729970,905.049987793
,,,,98999970,1158.9619140625,194744970,472.3816833496
,,,,99029970,1242.1939697266,194759970,979.5047607422
,,,,99044970,251.3190307617,194774970,208.1429138184
,,,,99059970,1051.8917236328,194789970,691.4296875
,,,,99074970,214.2977752686,194804970,367.8251342773
,,,,99089970,1007.9223022461,194819970,786.856262207
,,,,99104970,234.871887207,194834970,128.875213623
,,,,99119970,1151.8479003906,194849970,888.9670410156
,,,,99134970,295.2657775879,194864970,326.1126708984
,,,,99149970,1054.7137451172,194879970,999.3587036133
,,,,99164970,324.8786621094,194894970,287.1023254395
,,,,99179970,1036.2176513672,194909970,808.712097168
,,,,99194970,190.2512969971,194924970,265.2353210449
,,,,99209970,1128.2379150391,194939970,747.8938598633
,,,,99224970,134.4042816162,194954970,359.5401611328
,,,,99239970,1002.6166381836,194969970,818.3450927734
,,,,99254970,259.0389404297,194984970,239.8427734375
,,,,99269970,1270.296875,194999970,753.9840698242
,,,,99284970,232.046875,195014970,251.3335266113
,,,,99299970,1001.8946533203,195029970,788.0610961914
,,,,99314970,163.607208252,195044970,199.1251220703
,,,,99329970,925.9135742188,195059970,887.7096557617
,,,,99344970,284.4865112305,195074970,207.6909484863
,,,,99359970,955.4208984375,195089970,844.0793457031
,,,,99374970,233.6101074219,195104970,363.0684509277
,,,,99389970,1000.8515625,195119970,872.2353515625
,,,,99404970,140.7835693359,195134970,411.6954040527
,,,,99419970,943.5321044922,195149970,983.7213134766
,,,,99434970,164.6889953613,195164970,126.291267395
,,,,99449970,903.5355834961,195179970,644.9038696289
,,,,99464970,275.5759277344,195194970,95.5209732056
,,,,99479970,1041.4744873047,195209970,938.4853515625
,,,,99494970,172.0264892578,195224970,279.527923584
,,,,99509970,957.0536499023,195239970,963.6741333008
,,,,99524970,208.5818634033,195254970,203.4333496094
,,,,99539970,1034.1739501953,195269970,894.5783691406
,,,,99554970,296.1179504395,195284970,232.7240447998
,,,,99569970,1022.3650512695,195299970,771.1784057617
,,,,99584970,360.1455688477,195314970,261.2262878418
,,,,99599970,969.567565918,195329970,840.890625
,,,,99614970,294.9374389648,195344970,80.3017578125
,,,,99629970,1155.7463378906,195359970,1025.2235107422
,,,,99644970,214.5863189697,195374970,188.3698120117
,,,,99659970,1111.1868896484,195389970,855.9122314453
,,,,99674970,295.8667602539,195404970,266.4989624023
,,,,99689970,1012.1095581055,195419970,806.3442993164
,,,,99704970,129.5619049072,195434970,281.0884399414
,,,,99719970,1117.9858398438,195449970,911.2542114258
,,,,99734970,312.2646789551,195464970,214.3101806641
,,,,99749970,1129.3801269531,195479970,832.5956420898
,,,,99764970,138.4891204834,195494970,360.5221862793
,,,,99779970,1145.5275878906,195509970,952.2134399414
,,,,99794970,229.9763641357,195524970,315.1489257813
,,,,99809970,1119.6260986328,195539970,883.7593383789
,,,,99824970,167.2174835205,195554970,206.0537109375
,,,,99839970,985.9042358398,195569970,883.1496582031
,,,,99854970,196.6610565186,195584970,143.2235565186
,,,,99869970,1044.8590087891,195599970,808.8385620117
,,,,99884970,126.3862228394,195614970,191.2864074707
,,,,99899970,964.6552124023,195629970,788.9946899414
,,,,99914970,286.9142456055,195644970,202.7812652588
,,,,99929970,1078.4670410156,195659970,843.0390625
,,,,99944970,194.1643066406,195674970,153.3351898193
,,,,99959970,1151.3029785156,195689970,950.7543945313
,,,,99974970,150.9080352783,195704970,308.6345825195
,,,,99989970,1169.2810058594,195719970,901.2510986328
,,,,100004970,241.9957275391,195734970,103.2829360962
,,,,100019970,962.498046875,195749970,896.625793457
,,,,100034970,224.7658233643,195764970,212.3092498779
,,,,100049970,961.8202514648,195779970,830.2464599609
,,,,100064970,189.219329834,195794970,228.5740966797
,,,,100079970,1115.8426513672,195809970,796.5551757813
,,,,100094970,227.9151916504,195824970,304.6497192383
,,,,100109970,1094.4263916016,195839970,958.4613037109
,,,,100124970,208.4761962891,195854970,152.6566314697
,,,,100139970,1121.1486816406,195869970,763.7113037109
,,,,100154970,166.3293762207,195884970,252.487701416
,,,,100169970,1049.4810791016,195899970,899.4588623047
,,,,100184970,368.7971191406,195914970,219.2330322266
,,,,100199970,1037.5661621094,195929970,888.9261474609
,,,,100214970,86.9122390747,195944970,197.6903381348
,,,,100229970,1077.9938964844,195959970,858.6199951172
,,,,100244970,336.4038696289,195974970,325.6311950684
,,,,100259970,1047.4490966797,195989970,841.9868774414
,,,,100274970,269.8793334961,196004970,90.4702682495
,,,,100289970,1258.3665771484,196019970,697.7795410156
,,,,100304970,201.7752227783,196034970,231.4819488525
,,,,100319970,1038.7747802734,196049970,889.9935302734
,,,,100334970,250.7736358643,196064970,357.0809326172
,,,,100349970,1067.826171875,196079970,939.2252197266
,,,,100364970,209.6663818359,196094970,129.3569335938
,,,,100379970,859.2876586914,196109970,839.6188354492
,,,,100394970,117.0215072632,196124970,366.2066650391
,,,,100409970,1041.2567138672,196139970,899.9616699219
,,,,100424970,226.4047393799,196154970,343.186126709
,,,,100439970,1013.5432739258,196169970,951.5250244141
,,,,100454970,438.4780883789,196184970,408.5581970215
,,,,100469970,1076.1473388672,196199970,794.7109375
,,,,100484970,221.8285369873,196214970,259.7909851074
,,,,100499970,1234.6724853516,196229970,994.5922241211
,,,,100514970,322.8309936523,196244970,199.8224487305
,,,,100529970,1104.7077636719,196259970,913.7066040039
,,,,100544970,275.5567626953,196274970,235.3006134033
,,,,100559970,1071.1186523438,196289970,755.0409545898
,,,,100574970,366.6695556641,196304970,318.6250305176
,,,,100589970,1198.1368408203,196319970,864.4978027344
,,,,100604970,235.2783203125,196334970,324.5726623535
,,,,100619970,1224.3792724609,196349970,863.2196655273
,,,,100634970,228.6863098145,196364970,362.1465148926
,,,,100649970,1021.1401977539,196379970,816.6461791992
,,,,100664970,243.9137420654,196394970,285.2297973633
,,,,100679970,1166.9610595703,196409970,889.0005493164
,,,,100694970,178.5402679443,196424970,225.0363769531
,,,,100709970,1085.0437011719,196439970,884.4432983398
,,,,100724970,133.0537109375,196454970,131.4928436279
,,,,100739970,1145.1049804688,196469970,788.8079223633
,,,,100754970,145.0786743164,196484970,119.3579330444
,,,,100769970,976.1776123047,196499970,821.0549316406
,,,,100784970,256.1627807617,196514970,230.5136413574
,,,,100799970,1108.7919921875,196529970,912.4816894531
,,,,100814970,234.9376220703,196544970,320.9899902344
,,,,100829970,1281.5822753906,196559970,868.2177124023
,,,,100844970,404.3399658203,196574970,233.7406616211
,,,,100859970,1112.6271972656,196589970,901.744140625
,,,,100874970,284.6249084473,196604970,427.0746765137
,,,,100889970,1292.3740234375,196619970,656.2972412109
,,,,100904970,87.8532104492,196634970,288.075958252
,,,,100919970,1133.2611083984,196649970,816.5076293945
,,,,100934970,224.0107116699,196664970,248.1337738037
,,,,100949970,1193.1927490234,196679970,809.8192749023
,,,,100964970,318.5686950684,196694970,322.3576660156
,,,,100979970,1228.7989501953,196709970,803.0245361328
,,,,100994970,243.2943572998,196724970,214.5786132813
,,,,101009970,1072.3215332031,196739970,814.1959838867
,,,,101024970,275.629119873,196754970,299.2055358887
,,,,101039970,947.2831420898,196769970,983.1385498047
,,,,101054970,303.8865356445,196784970,361.8798828125
,,,,101069970,1130.2858886719,196799970,881.4226074219
,,,,101084970,130.5752716064,196814970,111.1348724365
,,,,101099970,1020.9929199219,196829970,970.1190795898
,,,,101114970,276.9002685547,196844970,126.5788803101
,,,,101129970,1065.814453125,196859970,764.5574951172
,,,,101144970,176.0846099854,196874970,227.7787322998
,,,,101159970,1038.2364501953,196889970,905.6655883789
,,,,101174970,200.1000823975,196904970,700.9423217773
,,,,101189970,1197.6678466797,196919970,805.2359619141
,,,,101204970,151.6590423584,196934970,301.2897338867
,,,,101219970,1198.2994384766,196949970,844.2862548828
,,,,101234970,216.5108032227,196964970,250.7191467285
,,,,101249970,1145.8151855469,196979970,810.9786987305
,,,,101264970,408.4562988281,197009970,877.1016845703
,,,,101279970,938.8607788086,197024970,212.8524169922
,,,,101294970,302.6543273926,197039970,941.9658813477
,,,,101309970,1037.7308349609,197054970,179.5588378906
,,,,101324970,169.2523498535,197069970,847.0863037109
,,,,101339970,1110.9298095703,197084970,296.0583496094
,,,,101354970,210.1445770264,197099970,813.7339477539
,,,,101369970,1164.8819580078,197114970,240.7665710449
,,,,101399970,1104.2601318359,197129970,840.2744750977
,,,,101414970,131.2566680908,197144970,239.7940216064
,,,,101429970,1250.0666503906,197159970,817.0462036133
,,,,101444970,205.5198669434,197174970,239.7575683594
,,,,101459970,908.3295288086,197189970,893.0101928711
,,,,101474970,183.7382202148,197204970,373.4479980469
,,,,101489970,1243.9675292969,197219970,830.4547729492
,,,,101504970,268.7145690918,197234970,99.3087539673
,,,,101519970,966.4914550781,197249970,1075.9373779297
,,,,101534970,457.9331970215,197264970,163.1861724854
,,,,101549970,1139.1352539063,197279970,942.2750244141
,,,,101564970,381.9971923828,197294970,200.8865814209
,,,,101579970,995.9350585938,197309970,739.4216308594
,,,,101594970,171.9070129395,197324970,186.2398681641
,,,,101609970,1147.9930419922,197339970,877.753112793
,,,,101624970,150.6248474121,197354970,242.6222686768
,,,,101639970,967.7823486328,197369970,913.9115600586
,,,,101654970,141.2264404297,197384970,523.5198974609
,,,,101669970,953.5658569336,197399970,857.7064819336
,,,,101684970,189.0442504883,197429970,887.1058349609
,,,,101699970,1081.8493652344,197444970,267.0491943359
,,,,101714970,280.6547546387,197459970,794.208984375
,,,,101729970,1092.4162597656,197474970,173.1560058594
,,,,101744970,194.648727417,197489970,865.3872680664
,,,,101759970,1163.5894775391,197504970,255.7366333008
,,,,101774970,32.2235641479,197519970,833.1625366211
,,,,101789970,1030.6136474609,197534970,300.1815185547
,,,,101804970,199.7716217041,197549970,857.7197875977
,,,,101819970,1154.6135253906,197564970,237.6812896729
,,,,101834970,238.5931091309,197579970,907.4751586914
,,,,101849970,1192.0368652344,197594970,303.5325927734
,,,,101864970,248.1857910156,197609970,891.9259033203
,,,,101879970,1046.0015869141,197624970,334.7049865723
,,,,101894970,376.522277832,197639970,813.6887817383
,,,,101909970,1027.7330322266,197654970,269.4654846191
,,,,101924970,190.729309082,197669970,929.6677246094
,,,,101939970,1143.9830322266,197684970,231.8480529785
,,,,101954970,190.2074584961,197699970,874.8395996094
,,,,101969970,1090.2180175781,197714970,159.7043762207
,,,,101984970,348.8719482422,197729970,972.2750854492
,,,,101999970,965.9575805664,197744970,292.3993225098
,,,,102014970,248.0579681396,197759970,694.5354614258
,,,,102029970,1130.5112304688,197774970,325.2233886719
,,,,102044970,201.1399230957,197789970,891.434387207
,,,,102059970,1192.4993896484,197804970,247.0367126465
,,,,102074970,205.4931793213,197819970,941.4837646484
,,,,102089970,1079.2551269531,197834970,387.573638916
,,,,102104970,283.1844787598,197849970,838.6710205078
,,,,102119970,1101.0001220703,197864970,332.3143310547
,,,,102134970,115.5034484863,197879970,796.8352050781
,,,,102149970,1083.1916503906,197894970,310.7701721191
,,,,102164970,138.4178161621,197909970,801.5522460938
,,,,102179970,1138.9204101563,197924970,44.0037612915
,,,,102194970,159.28465271,197939970,749.4792480469
,,,,102209970,1146.7749023438,197954970,144.0030212402
,,,,102224970,361.0428466797,197969970,848.4156494141
,,,,102239970,1055.0305175781,197984970,144.7791137695
,,,,102254970,222.0959472656,197999970,813.422668457
,,,,102269970,1099.1163330078,198014970,194.4424133301
,,,,102284970,244.6905822754,198029970,826.5483398438
,,,,102299970,992.0587158203,198044970,322.1781311035
,,,,102314970,298.5563659668,198059970,951.0969238281
,,,,102329970,986.4481201172,198074970,230.3980865479
,,,,102344970,230.0170440674,198089970,899.3566894531
,,,,102359970,947.1571655273,198104970,125.0598983765
,,,,102374970,231.2797393799,198119970,885.9271850586
,,,,102389970,1044.291015625,198134970,280.8821105957
,,,,102404970,314.5999145508,198149970,910.7232666016
,,,,102419970,1270.2980957031,198164970,110.1988220215
,,,,102434970,238.6747741699,198179970,863.0569458008
,,,,102449970,1116.7668457031,198194970,219.0049591064
,,,,102464970,387.5657043457,198209970,868.8975830078
,,,,102479970,1265.2432861328,198224970,413.2958984375
,,,,102494970,219.6247558594,198239970,874.0938720703
,,,,102509970,951.6759033203,198254970,255.5551300049
,,,,102524970,319.2226867676,198269970,928.3662719727
,,,,102539970,989.6529541016,198284970,368.8137512207
,,,,102554970,183.9134368896,198299970,882.1630859375
,,,,102569970,928.6543579102,198314970,253.8394775391
,,,,102584970,275.7897033691,198329970,859.4534912109
,,,,102599970,1189.0805664063,198344970,133.1209869385
,,,,102614970,335.0899658203,198359970,974.2308349609
,,,,102629970,1061.0853271484,198374970,278.5871887207
,,,,102659970,1184.5172119141,198389970,809.2907714844
,,,,102674970,131.5966796875,198404970,185.8195495605
,,,,102689970,1065.2550048828,198419970,964.7329101563
,,,,102704970,255.1376037598,198434970,300.4807128906
,,,,102719970,1039.9903564453,198449970,1065.330078125
,,,,102734970,336.3181762695,198464970,378.7924804688
,,,,102749970,979.6842651367,198479970,940.3471069336
,,,,102764970,301.2170410156,198494970,265.4242248535
,,,,102779970,1076.4748535156,198509970,998.9235229492
,,,,102794970,324.6172180176,198524970,138.8484039307
,,,,102809970,1012.5923461914,198539970,771.852722168
,,,,102824970,171.7244110107,198554970,287.873260498
,,,,102839970,1068.8946533203,198569970,888.572265625
,,,,102854970,303.9006958008,198584970,282.6993103027
,,,,102869970,1001.6936035156,198599970,1025.6339111328
,,,,102884970,321.5881347656,198614970,320.4731750488
,,,,102899970,1202.5827636719,198629970,905.8634643555
,,,,102914970,333.9604492188,198659970,860.3851318359
,,,,102929970,1022.2700805664,198674970,262.230682373
,,,,102944970,210.2481079102,198689970,765.8977050781
,,,,102959970,1001.138671875,198704970,346.5959777832
,,,,102974970,192.2314453125,198719970,930.4516601563
,,,,102989970,1109.7600097656,198734970,502.011138916
,,,,103004970,203.711151123,198749970,786.6947021484
,,,,103019970,1157.0930175781,198764970,356.3039550781
,,,,103034970,273.2102966309,198779970,910.9104003906
,,,,103049970,1208.2640380859,198794970,358.6286621094
,,,,103064970,316.6735839844,198809970,1028.0278320313
,,,,103079970,1165.6983642578,198824970,624.6776733398
,,,,103094970,168.0822296143,198839970,961.0518798828
,,,,103109970,1151.80078125,198854970,271.019317627
,,,,103124970,218.962310791,198869970,870.6362304688
,,,,103139970,1005.3085327149,198884970,290.1426696777
,,,,103154970,267.8373413086,198899970,906.2840576172
,,,,103169970,1105.0838623047,198914970,266.487487793
,,,,103184970,224.323425293,198929970,750.530090332
,,,,103199970,1255.5020751953,198944970,135.3800201416
,,,,103214970,210.4326324463,198959970,806.8508300781
,,,,103229970,1171.0821533203,198974970,516.2361450195
,,,,103244970,228.8730163574,198989970,910.6534423828
,,,,103259970,1093.4830322266,199004970,240.6251525879
,,,,103274970,278.491027832,199019970,997.028137207
,,,,103289970,1045.8970947266,199034970,364.7225952148
,,,,103304970,293.1382446289,199049970,737.9147338867
,,,,103319970,1060.1359863281,199064970,220.8980712891
,,,,103334970,142.2318572998,199079970,858.1217041016
,,,,103349970,1042.9190673828,199094970,247.27734375
,,,,103364970,209.7954559326,199109970,889.9059448242
,,,,103379970,1136.7482910156,199124970,187.2712860107
,,,,103394970,271.6311645508,199139970,765.1175537109
,,,,103409970,1205.2034912109,199154970,302.6480712891
,,,,103424970,357.8609924316,199169970,858.0365600586
,,,,103439970,1078.0487060547,199184970,427.7946777344
,,,,103454970,142.8181762695,199199970,811.3613891602
,,,,103469970,1149.1207275391,199214970,78.426071167
,,,,103484970,225.1972961426,199229970,880.7409667969
,,,,103499970,1083.9682617188,199244970,218.8933105469
,,,,103514970,195.8924102783,199259970,866.6419677734
,,,,103529970,1145.2570800781,199274970,86.6245117188
,,,,103544970,199.6472320557,199289970,989.9866943359
,,,,103559970,1271.8483886719,199304970,253.245513916
,,,,103574970,199.9338531494,199319970,897.8961791992
,,,,103589970,1013.4516601563,199334970,294.7780151367
,,,,103604970,192.7498321533,199349970,846.1173706055
,,,,103619970,939.2940673828,199364970,209.5786895752
,,,,103634970,170.5289764404,199379970,796.3239746094
,,,,103649970,1107.3977050781,199394970,396
,,,,103664970,613.1587524414,199409970,963.9291381836
,,,,103679970,1072.2666015625,199424970,137.4288787842
,,,,103694970,159.891708374,199439970,1042.4418945313
,,,,103709970,1042.2266845703,199454970,248.1564483643
,,,,103724970,235.3376617432,199469970,957.8836669922
,,,,103739970,1133.0887451172,199484970,191.960647583
,,,,103754970,236.9967193604,199499970,929.6084594727
,,,,103769970,1146.0147705078,199514970,275.1736755371
,,,,103784970,263.3424377441,199529970,709.1591186523
,,,,103799970,1230.9696044922,199544970,163.2112579346
,,,,103814970,309.0167541504,199559970,912.9238891602
,,,,103829970,898.4133300781,199574970,318.2006225586
,,,,103844970,238.2975769043,199589970,894.9157714844
,,,,103859970,1106.3521728516,199604970,268.6860351563
,,,,103874970,203.5033569336,199619970,857.0433349609
,,,,103889970,1120.4320068359,199634970,270.6867675781
,,,,103904970,279.341003418,199649970,886.0294189453
,,,,103919970,920.839050293,199664970,160.3916473389
,,,,103934970,307.7622680664,199679970,945.4570922852
,,,,103949970,941.3958129883,199694970,323.8176574707
,,,,103964970,256.1312561035,199709970,969.1712036133
,,,,103979970,1046.4304199219,199724970,197.0624847412
,,,,103994970,236.6315917969,199739970,965.6439208984
,,,,104009970,1023.8072509766,199754970,308.8730773926
,,,,104024970,207.1612548828,199769970,1035.3166503906
,,,,104039970,1230.1348876953,199784970,359.2174682617
,,,,104054970,342.693145752,199799970,904.1655883789
,,,,104069970,998.5856323242,199814970,381.7178649902
,,,,104084970,216.6314697266,199829970,886.9904174805
,,,,104099970,1154.3071289063,199844970,352.4729919434
,,,,104114970,243.6656951904,199859970,936.4817504883
,,,,104129970,1043.2438964844,199874970,264.0428466797
,,,,104144970,177.411819458,199889970,953.1567993164
,,,,104159970,1146.3463134766,199904970,231.5780792236
,,,,104174970,247.5979614258,199919970,943.138671875
,,,,104189970,988.2276000977,199934970,127.9809341431
,,,,104204970,265.177947998,199949970,959.2523193359
,,,,104219970,1298.5106201172,199964970,256.459564209
,,,,104234970,311.0872802734,199979970,968.4700317383
,,,,104249970,1188.1440429688,199994970,405.9239807129
,,,,104264970,255.7058258057,200009970,906.4461669922
,,,,104279970,1005.1420898438,200024970,282.5227355957
,,,,104294970,218.3146209717,200039970,1055.2133789063
,,,,104309970,1122.3659667969,200054970,102.4291534424
,,,,104324970,174.3860321045,200069970,846.9854125977
,,,,104339970,1130.9920654297,200084970,269.079498291
,,,,104354970,240.384475708,200099970,846.736328125
,,,,104369970,1060.3983154297,200114970,293.4338989258
,,,,104384970,246.5222930908,200129970,1047.7596435547
,,,,104399970,1115.0335693359,200144970,197.8005065918
,,,,104414970,178.3269042969,200159970,910.7690429688
,,,,104429970,1128.9284667969,200174970,248.0221252441
,,,,104444970,340.7265625,200189970,952.4036254883
,,,,104459970,1193.7370605469,200204970,288.4788513184
,,,,104474970,322.3201599121,200219970,796.9628295898
,,,,104489970,1235.2497558594,200234970,409.5471801758
,,,,104504970,152.0829467773,200249970,912.5073852539
,,,,104519970,1100.8601074219,200264970,245.8901519775
,,,,104534970,188.649810791,200279970,859.8282470703
,,,,104549970,1085.4499511719,200294970,165.4578094482
,,,,104564970,290.8848876953,200309970,978.5580444336
,,,,104579970,1044.2340087891,200324970,310.8339538574
,,,,104594970,186.4288787842,200339970,835.9350585938
,,,,104609970,975.8904418945,200354970,250.7836151123
,,,,104624970,266.8717041016,200369970,816.08203125
,,,,104639970,989.7469482422,200384970,228.3905792236
,,,,104654970,143.7972564697,200399970,915.1538696289
,,,,104669970,1226.5263671875,200414970,252.9050140381
,,,,104684970,253.2084503174,200429970,877.7190551758
,,,,104699970,1173.0599365234,200444970,70.9690856934
,,,,104714970,245.7272949219,200459970,938.3917236328
,,,,104729970,1140.7938232422,200474970,423.4042358398
,,,,104744970,249.0187072754,200489970,1069.7362060547
,,,,104759970,1094.9240722656,200504970,371.4085693359
,,,,104774970,270.5676574707,200519970,1020.1806030274
,,,,104789970,920.8173828125,200534970,217.1872406006
,,,,104804970,179.5856933594,200549970,890.8468017578
,,,,104819970,1159.9573974609,200564970,152.2839050293
,,,,104834970,270.6070861816,200579970,932.9417114258
,,,,104849970,1118.7030029297,200594970,183.4271697998
,,,,104864970,285.5829467773,200609970,966.0042114258
,,,,104879970,1010.0324707031,200624970,306.8443603516
,,,,104894970,195.8082122803,200639970,1011.5670166016
,,,,104909970,1209.0247802734,200654970,365.3672790527
,,,,104924970,265.9823913574,200669970,874.8256835938
,,,,104939970,1027.4677734375,200684970,210.6463623047
,,,,104954970,98.8514099121,200699970,749.9465332031
,,,,104969970,1098.5286865234,200729970,961.6054077148
,,,,104984970,277.0577087402,200744970,312.3668518066
,,,,104999970,1282.1076660156,200759970,779.2567749023
,,,,105014970,111.2255706787,200774970,192.0452880859
,,,,105029970,1178.8640136719,200789970,980.5321655273
,,,,105044970,131.5005493164,200804970,238.1662597656
,,,,105059970,1069.5467529297,200819970,878.1853637695
,,,,105074970,180.7469940186,200834970,398.220703125
,,,,105089970,1249.2841796875,200849970,835.1846313477
,,,,105104970,201.1722106934,200864970,287.6625976563
,,,,105119970,1262.7645263672,200879970,846.3798217773
,,,,105134970,197.8221282959,200894970,178.7234039307
,,,,105149970,1066.5788574219,200909970,1036.53515625
,,,,105164970,259.2506103516,200924970,169.7588653564
,,,,105179970,1191.1190185547,200939970,1029.1489257813
,,,,105194970,231.3693084717,200954970,603.0034790039
,,,,105209970,1062.4772949219,200969970,1021.2236938477
,,,,105239970,1243.3894042969,200984970,228.243560791
,,,,105254970,512.4990234375,200999970,968.6566772461
,,,,105269970,1175.6115722656,201014970,195.4676818848
,,,,105284970,600.5980834961,201029970,957.8107910156
,,,,105299970,1217.7263183594,201044970,270.1569824219
,,,,105314970,384.6555175781,201059970,879.3785400391
,,,,105329970,1101.9460449219,201074970,306.1522827148
,,,,105344970,51.8020935059,201089970,857.3852539063
,,,,105359970,1046.0804443359,201119970,1020.5328369141
,,,,105374970,276.0953979492,201134970,227.7178192139
,,,,105389970,1245.7174072266,201149970,885.326965332
,,,,105404970,194.8955078125,201164970,189.3247070313
,,,,105419970,1141.7823486328,201179970,913.9337158203
,,,,105434970,137.2900390625,201194970,254.0859222412
,,,,105449970,1171.0369873047,201209970,984.8435058594
,,,,105464970,385.6828613281,201224970,216.76953125
,,,,105479970,1191.5327148438,201239970,807.5247192383
,,,,105494970,37.1879615784,201254970,244.5343322754
,,,,105509970,1200.1604003906,201269970,983.8372192383
,,,,105524970,358.8927307129,201284970,338.0763549805
,,,,105539970,1141.4267578125,201299970,829.9806518555
,,,,105554970,78.5021743774,201314970,279.5402832031
,,,,105569970,1207.2850341797,201329970,995.9708862305
,,,,105584970,226.3098602295,201344970,344.3026428223
,,,,105599970,1283.8399658203,201359970,805.1384887695
,,,,105629970,1110.3742675781,201374970,156.333770752
,,,,105644970,245.9259338379,201389970,868.6597290039
,,,,105659970,1338.4304199219,201404970,263.8024291992
,,,,105674970,303.2452392578,201419970,924.2883911133
,,,,105689970,1284.6644287109,201434970,435.046081543
,,,,105704970,359.3432617188,201449970,744.0948486328
,,,,105719970,1071.4798583984,201464970,333.119720459
,,,,105734970,242.9440307617,201479970,832.3961181641
,,,,105749970,1210.7476806641,201494970,277.1592712402
,,,,105764970,326.6669921875,201509970,942.7189331055
,,,,105779970,1204.1588134766,201524970,184.600112915
,,,,105794970,207.0093383789,201539970,835.3179321289
,,,,105809970,1220.390625,201554970,346.8927612305
,,,,105824970,230.4862518311,201569970,1000.0709228516
,,,,105839970,1072.5333251953,201584970,248.5394287109
,,,,105854970,162.0231628418,201599970,962.7191772461
,,,,105869970,1300.6750488281,201614970,420.7453613281
,,,,105884970,125.410949707,201629970,992.2417602539
